trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6590791,15670,28,8  NORTH DRUID HILLS RD - KENSINGTON STN,,1,1051814,18,0,0
6590793,15670,28,8  NORTH DRUID HILLS RD - KENSINGTON STN,,1,1051813,18,0,0
6590792,15670,28,8  NORTH DRUID HILLS RD - KENSINGTON STN,,1,1051814,18,0,0
6590806,15670,28,8  NORTH DRUID HILLS RD - KENSINGTON STN,,1,1051813,18,0,0
6570207,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570208,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570209,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050483,19,0,0
6570210,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570211,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570212,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050483,19,0,0
6570213,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570214,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570215,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050483,19,0,0
6570216,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570217,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570218,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050483,19,0,0
6570219,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570220,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570221,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050483,19,0,0
6570222,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570223,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570224,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050483,19,0,0
6570225,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570226,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570227,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050483,19,0,0
6570228,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570229,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570230,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050483,19,0,0
6570231,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050482,19,0,0
6570232,15671,28,9  TILSON RD - RAINBOW VILL,,0,1050481,19,0,0
6570233,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570234,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570235,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570236,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570237,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570238,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570239,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570240,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570241,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570242,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570243,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570244,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570245,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570246,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570247,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570248,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570249,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570250,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570251,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570252,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570253,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570254,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570255,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570256,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570257,15671,28,9  BOULEVARD - KING MEM STN,,1,1050482,20,0,0
6570258,15671,28,9  BOULEVARD - KING MEM STN,,1,1050481,20,0,0
6570259,15671,28,9  BOULEVARD - KING MEM STN,,1,1050483,20,0,0
6570269,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570268,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050487,21,0,0
6570267,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570266,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570265,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570264,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050487,21,0,0
6570263,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570262,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570261,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570260,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050487,21,0,0
6570297,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570296,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570295,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570294,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050487,21,0,0
6570293,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570292,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570291,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570290,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050487,21,0,0
6570289,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570288,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570287,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570286,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050487,21,0,0
6570285,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570284,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570283,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570282,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050487,21,0,0
6570281,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570280,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570279,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570278,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050487,21,0,0
6570277,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570276,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570275,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570274,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570273,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570272,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050486,21,0,0
6570271,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050484,21,0,0
6570270,15672,28,12  HOWELL MILL RD - 10TH ST - MIDTOWN STN,,0,1050485,21,0,0
6570308,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570307,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570306,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050487,22,0,0
6570305,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570304,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570303,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570302,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050487,22,0,0
6570301,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570300,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570299,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570298,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050487,22,0,0
6570334,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570333,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570332,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570331,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050487,22,0,0
6570330,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570329,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570328,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570327,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050487,22,0,0
6570326,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570325,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570324,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570323,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050487,22,0,0
6570322,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570321,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570320,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570319,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050487,22,0,0
6570318,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570317,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570316,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570315,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050487,22,0,0
6570314,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570313,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570312,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570311,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050484,22,0,0
6570310,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050485,22,0,0
6570309,15672,28,12  HOWELL MILL RD - CUMBERLAND - NORTHSIDE PKWY,,1,1050486,22,0,0
6570335,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570336,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570337,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570338,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570339,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570340,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570341,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570342,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570343,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570344,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570345,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570346,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570347,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570348,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570349,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570350,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570351,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570352,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570353,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570354,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570355,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570356,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570357,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570358,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570359,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570360,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570361,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050489,25,0,0
6570362,15673,28,14  BLANDTOWN - MOORES MILL CTR,,0,1050488,25,0,0
6570363,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570364,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570365,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570366,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570367,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570368,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570369,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570370,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570371,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570372,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570373,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570374,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570375,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570376,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570377,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570378,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570379,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570380,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570381,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570382,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570383,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570384,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570385,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570386,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570387,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570388,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570389,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050489,26,0,0
6570390,15673,28,14  14TH STREET - MIDTOWN STN,,1,1050488,26,0,0
6570409,15674,28,15  CANDLER RD - DECATUR STN,,0,1050494,29,0,0
6570401,15674,28,15  CANDLER RD - DECATUR STN,,0,1050492,28,0,0
6570436,15674,28,15  CANDLER RD - DECATUR STN,,0,1050490,29,0,0
6570400,15674,28,15  CANDLER RD - DECATUR STN,,0,1050493,28,0,0
6570435,15674,28,15  CANDLER RD - DECATUR STN,,0,1050491,29,0,0
6570399,15674,28,15  CANDLER RD - DECATUR STN,,0,1050494,28,0,0
6570434,15674,28,15  CANDLER RD - DECATUR STN,,0,1050492,29,0,0
6570398,15674,28,15  CANDLER RD - DECATUR STN,,0,1050490,28,0,0
6570433,15674,28,15  CANDLER RD - DECATUR STN,,0,1050493,29,0,0
6570397,15674,28,15  CANDLER RD - DECATUR STN,,0,1050491,28,0,0
6570426,15674,28,15  CANDLER RD - DECATUR STN,,0,1050494,29,0,0
6570396,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050492,27,0,0
6570432,15674,28,15  CANDLER RD - DECATUR STN,,0,1050490,29,0,0
6570395,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050493,27,0,0
6570431,15674,28,15  CANDLER RD - DECATUR STN,,0,1050491,29,0,0
6570394,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050494,27,0,0
6570430,15674,28,15  CANDLER RD - DECATUR STN,,0,1050492,29,0,0
6570393,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050490,27,0,0
6570429,15674,28,15  CANDLER RD - DECATUR STN,,0,1050493,29,0,0
6570392,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050491,27,0,0
6570428,15674,28,15  CANDLER RD - DECATUR STN,,0,1050494,29,0,0
6570408,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050492,27,0,0
6570427,15674,28,15  CANDLER RD - DECATUR STN,,0,1050490,29,0,0
6570407,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050493,27,0,0
6570425,15674,28,15  CANDLER RD - DECATUR STN,,0,1050491,29,0,0
6570406,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050494,27,0,0
6570424,15674,28,15  CANDLER RD - DECATUR STN,,0,1050492,29,0,0
6570405,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050490,27,0,0
6570423,15674,28,15  CANDLER RD - DECATUR STN,,0,1050493,29,0,0
6570404,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050491,27,0,0
6570422,15674,28,15  CANDLER RD - DECATUR STN,,0,1050494,29,0,0
6570403,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050492,27,0,0
6570421,15674,28,15  CANDLER RD - DECATUR STN,,0,1050490,29,0,0
6570402,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050493,27,0,0
6570420,15674,28,15  CANDLER RD - DECATUR STN,,0,1050491,29,0,0
6570391,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050494,27,0,0
6570419,15674,28,15  CANDLER RD - DECATUR STN,,0,1050492,29,0,0
6570446,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050490,27,0,0
6570418,15674,28,15  CANDLER RD - DECATUR STN,,0,1050493,29,0,0
6570445,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050491,27,0,0
6570417,15674,28,15  CANDLER RD - DECATUR STN,,0,1050494,29,0,0
6570444,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050492,27,0,0
6570416,15674,28,15  CANDLER RD - DECATUR STN,,0,1050490,29,0,0
6570443,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050493,27,0,0
6570415,15674,28,15  CANDLER RD - DECATUR STN,,0,1050491,29,0,0
6570442,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050494,27,0,0
6570414,15674,28,15  CANDLER RD - DECATUR STN,,0,1050492,29,0,0
6570441,15674,28,15  CANDLER RD - DECATUR STN - GALLERY S DEKALB,,0,1050490,27,0,0
6570413,15674,28,15  CANDLER RD - DECATUR STN,,0,1050493,29,0,0
6570440,15674,28,15  CANDLER RD - DECATUR STN,,0,1050491,28,0,0
6570412,15674,28,15  CANDLER RD - DECATUR STN,,0,1050494,29,0,0
6570439,15674,28,15  CANDLER RD - DECATUR STN,,0,1050492,28,0,0
6570411,15674,28,15  CANDLER RD - DECATUR STN,,0,1050490,29,0,0
6570438,15674,28,15  CANDLER RD - DECATUR STN,,0,1050493,28,0,0
6570410,15674,28,15  CANDLER RD - DECATUR STN,,0,1050491,29,0,0
6570437,15674,28,15  CANDLER RD - DECATUR STN,,0,1050494,28,0,0
6570451,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050491,30,0,0
6570480,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE,,1,1050494,31,0,0
6570450,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050492,30,0,0
6570479,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE,,1,1050490,31,0,0
6570449,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050493,30,0,0
6570478,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE,,1,1050491,31,0,0
6570448,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050494,30,0,0
6570477,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE,,1,1050492,31,0,0
6570447,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050490,30,0,0
6570476,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050493,32,0,0
6570503,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050491,30,0,0
6570475,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050494,32,0,0
6570502,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050492,30,0,0
6570474,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050490,32,0,0
6570501,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050493,30,0,0
6570473,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050491,32,0,0
6570500,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050494,30,0,0
6570472,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050492,32,0,0
6570499,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050490,30,0,0
6570471,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050493,32,0,0
6570498,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050491,30,0,0
6570470,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050494,32,0,0
6570497,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050492,30,0,0
6570469,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050490,32,0,0
6570496,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050493,30,0,0
6570468,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050491,32,0,0
6570495,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050494,30,0,0
6570467,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050492,32,0,0
6570494,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050490,30,0,0
6570466,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050493,32,0,0
6570493,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050491,30,0,0
6570465,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050494,32,0,0
6570492,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050492,30,0,0
6570464,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050490,32,0,0
6570491,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050493,30,0,0
6570463,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050491,32,0,0
6570490,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050494,30,0,0
6570462,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050492,32,0,0
6570489,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050490,30,0,0
6570461,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050493,32,0,0
6570488,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050491,30,0,0
6570460,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050494,32,0,0
6570487,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050492,30,0,0
6570459,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050490,32,0,0
6570486,15674,28,15  CANDLER RD - PANTHERSVILLE - COUNTY LINE,,1,1050493,30,0,0
6570458,15674,28,15  CANDLER RD - PANTHERSVILLE - CEDAR GROVE - GALLERY S DEKALB,,1,1050491,32,0,0
